session_id,startTime,endTime,gender,ProductList1,ProductList2,ProductList3,ProductList4,ProductList5,ProductList6,ProductList7,ProductList8,ProductList9,ProductList10,ProductList11,ProductList12,ProductList13,ProductList14,,,,,,,,,,,,,,,,,,,,,,
u20252,16/12/14 11:42,16/12/14 11:42,female,A00002/B00001/C00100/D25794/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24592,19/12/14 15:38,19/12/14 15:38,male,A00001/B00015/C00043/D21580/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24217,18/12/14 8:32,18/12/14 8:32,female,A00002/B00002/C00004/D31227/,A00002/B00002/C00004/D31229/,A00002/B00002/C00004/D31231/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13180,14/11/14 21:13,14/11/14 21:20,male,A00001/B00031/C00091/D01825/,A00001/B00031/C00091/D01832/,A00001/B00031/C00091/D01837/,A00001/B00031/C00091/D01848/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16054,18/11/14 17:17,18/11/14 17:28,male,A00001/B00001/C00019/D07317/,A00001/B00009/C00031/D07328/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19128,27/11/14 10:47,27/11/14 10:50,female,A00003/B00021/C00055/D07941/,A00003/B00021/C00055/D13948/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13608,15/11/14 9:13,15/11/14 9:13,female,A00002/B00002/C00009/D02308/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22491,8/12/2014 13:37,8/12/2014 13:38,female,A00002/B00002/C00007/D22334/,A00002/B00002/C00007/D22267/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16718,21/11/14 13:49,21/11/14 13:49,male,A00001/B00004/C00066/D02878/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17248,22/11/14 14:19,22/11/14 14:19,female,A00003/B00021/C00064/D09677/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10560,13/12/14 14:44,13/12/14 14:44,female,A00002/B00003/C00006/D08182/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22388,18/12/14 9:22,18/12/14 9:32,female,A00003/B00020/C00052/D22582/,A00003/B00020/C00052/D31297/,A00003/B00020/C00052/D21787/,A00003/B00020/C00052/D31300/,A00003/B00020/C00052/D31308/,A00003/B00020/C00052/D31309/,A00003/B00020/C00052/D31311/,A00003/B00020/C00052/D31315/,A00003/B00020/C00052/D31319/,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24685,19/12/14 14:27,19/12/14 14:28,female,A00002/B00007/C00021/D33048/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23171,17/12/14 10:19,17/12/14 10:19,female,A00002/B00001/C00010/D01061/,A00002/B00001/C00010/D03569/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17975,25/11/14 9:19,25/11/14 9:27,female,A00002/B00005/C00067/D11053/,A00002/B00005/C00067/D02236/,A00002/B00005/C00067/D11216/,A00002/B00005/C00058/D11217/,A00002/B00005/C00056/D11219/,A00002/B00005/C00067/D11221/,A00002/B00005/C00067/D09301/,A00002/B00005/C00058/D11223/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14215,23/11/14 22:51,23/11/14 22:51,female,A00002/B00002/C00002/D10990/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10190,29/11/14 19:33,29/11/14 19:33,female,A00002/B00002/C00002/D11256/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23763,17/12/14 8:56,17/12/14 8:58,female,A00002/B00002/C00007/D17643/,A00002/B00002/C00007/D16630/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12176,17/11/14 9:10,17/11/14 9:11,female,A00002/B00002/C00003/D01253/,A00002/B00001/C00049/D05022/,A00002/B00002/C00007/D00024/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22607,8/12/2014 17:29,8/12/2014 17:30,female,A00002/B00001/C00123/D20667/,A00002/B00001/C00123/D06651/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18559,26/11/14 8:12,26/11/14 8:12,male,A00002/B00011/C00173/D06166/,A00002/B00011/C00173/D12265/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16145,18/11/14 19:34,18/11/14 19:39,male,A00001/B00031/C00044/D05613/,A00001/B00031/C00044/D03003/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16829,14/12/14 10:04,14/12/14 10:05,female,A00002/B00002/C00002/D26906/,A00002/B00002/C00003/D05657/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16598,25/11/14 15:58,25/11/14 15:58,male,A00002/B00006/C00030/D11758/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12944,15/11/14 20:59,15/11/14 20:59,male,A00006/B00053/C00170/D03305/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17549,15/12/14 19:29,15/12/14 19:29,female,A00002/B00007/C00024/D28524/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16762,21/11/14 15:15,21/11/14 15:15,female,A00002/B00002/C00007/D08620/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21208,6/12/2014 19:43,6/12/2014 19:44,female,A00001/B00015/C00017/D20304/,A00001/B00015/C00017/D20296/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14706,21/12/14 20:02,21/12/14 20:02,female,A00005/B00060/C00266/D34926/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13923,15/11/14 13:57,15/11/14 13:57,female,A00002/B00007/C00016/D02773/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22961,19/12/14 8:03,19/12/14 8:03,female,A00002/B00002/C00007/D21549/,A00002/B00002/C00007/D32503/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21745,22/12/14 8:44,22/12/14 8:44,male,A00003/B00012/C00036/D32618/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10706,27/11/14 10:32,27/11/14 10:33,female,A00002/B00002/C00007/D13899/,A00002/B00003/C00037/D13901/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24978,22/12/14 19:18,22/12/14 19:24,female,A00003/B00012/C00048/D35811/,A00003/B00012/C00051/D33341/,A00003/B00012/C00051/D18017/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24848,21/12/14 11:55,21/12/14 11:56,male,A00001/B00001/C00182/D13302/,A00001/B00001/C00182/D11506/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21368,6/12/2014 6:15,6/12/2014 6:15,female,A00002/B00003/C00079/D19331/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14946,19/12/14 12:02,19/12/14 12:03,female,A00002/B00001/C00075/D32845/,A00002/B00001/C00049/D21323/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20452,16/12/14 21:29,16/12/14 21:40,female,A00002/B00003/C00014/D00700/,A00005/B00019/C00012/D29967/,A00005/B00019/C00012/D29974/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23015,9/12/2014 20:14,9/12/2014 20:14,female,A00002/B00003/C00006/D24173/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21240,5/12/2014 22:33,5/12/2014 22:34,female,A00002/B00002/C00003/D11782/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19155,17/12/14 11:24,17/12/14 11:24,female,A00003/B00036/C00110/D20692/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10213,23/11/14 23:55,23/11/14 23:55,female,A00002/B00002/C00022/D11042/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16505,18/12/14 20:29,18/12/14 20:29,female,A00002/B00003/C00079/D32240/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14870,17/12/14 23:22,17/12/14 23:26,female,A00002/B00007/C00024/D31136/,A00002/B00007/C00024/D09663/,A00002/B00007/C00024/D31138/,A00002/B00007/C00024/D17136/,A00002/B00007/C00024/D31141/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14432,22/11/14 0:10,22/11/14 0:10,male,A00001/B00009/C00032/D09201/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22246,9/12/2014 7:41,9/12/2014 7:41,male,A00002/B00001/C00049/D23067/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10089,21/12/14 19:08,21/12/14 19:08,female,A00002/B00002/C00007/D34894/,A00002/B00002/C00002/D34896/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11652,14/11/14 13:12,14/11/14 13:13,female,A00003/B00022/C00028/D00611/,A00003/B00022/C00028/D00614/,A00003/B00022/C00028/D00617/,A00003/B00022/C00028/D00616/,A00003/B00022/C00028/D00612/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14092,15/11/14 17:27,15/11/14 17:28,female,A00003/B00012/C00051/D01249/,A00003/B00012/C00051/D00685/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15292,20/12/14 11:07,20/12/14 11:07,female,A00002/B00002/C00003/D13957/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13127,14/11/14 20:59,14/11/14 21:00,male,A00002/B00003/C00005/D01768/,A00002/B00003/C00006/D01769/,A00002/B00002/C00007/D01771/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14692,25/11/14 22:34,25/11/14 22:34,female,A00002/B00002/C00003/D12138/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19358,27/11/14 19:38,27/11/14 19:38,female,A00002/B00002/C00009/D04749/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11235,23/11/14 7:25,23/11/14 7:26,male,A00002/B00001/C00049/D08536/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12200,3/12/2014 13:01,3/12/2014 13:02,female,A00002/B00001/C00150/D17977/,A00002/B00001/C00150/D17978/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11626,22/11/14 10:51,22/11/14 10:51,female,A00001/B00031/C00091/D08511/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14842,16/11/14 18:54,16/11/14 18:56,female,A00002/B00003/C00005/D04343/,A00002/B00003/C00005/D04460/,A00002/B00003/C00005/D02340/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22105,7/12/2014 17:25,7/12/2014 17:25,male,A00003/B00022/C00048/D07413/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12237,27/11/14 18:56,27/11/14 18:56,female,A00002/B00002/C00003/D13964/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19793,29/11/14 16:52,29/11/14 16:53,female,A00004/B00013/C00273/D15767/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17073,16/12/14 0:08,16/12/14 0:08,female,A00002/B00003/C00014/D12067/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18885,8/12/2014 10:53,8/12/2014 11:00,female,A00002/B00003/C00134/D22083/,A00002/B00003/C00134/D22094/,A00002/B00003/C00134/D22099/,A00002/B00003/C00005/D01556/,A00002/B00003/C00005/D22067/,A00002/B00003/C00134/D22100/,A00002/B00003/C00134/D22105/,A00002/B00003/C00134/D22107/,A00002/B00003/C00134/D22109/,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20408,21/12/14 20:22,21/12/14 20:22,female,A00002/B00004/C00102/D34939/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13475,21/11/14 13:54,21/11/14 14:00,female,A00002/B00002/C00007/D08491/,A00002/B00002/C00007/D08493/,A00002/B00002/C00007/D08494/,A00002/B00002/C00007/D08497/,A00002/B00002/C00007/D08500/,A00002/B00002/C00007/D08501/,A00002/B00002/C00007/D08505/,A00002/B00002/C00007/D08506/,A00002/B00002/C00007/D08507/,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19637,28/11/14 15:14,13/12/14 7:54,female,A00002/B00001/C00059/D15339/,A00002/B00003/C00046/D20285/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14999,17/11/14 0:05,17/11/14 0:05,female,A00002/B00002/C00007/D04841/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19536,17/12/14 8:09,17/12/14 8:09,female,A00002/B00002/C00007/D00024/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20054,1/12/2014 10:13,1/12/2014 10:15,female,A00003/B00036/C00048/D15052/,A00003/B00036/C00048/D16483/,A00003/B00036/C00048/D16485/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19858,21/12/14 19:30,21/12/14 19:34,female,A00002/B00002/C00007/D31083/,A00002/B00002/C00007/D34908/,A00002/B00002/C00007/D08940/,A00002/B00002/C00007/D00638/,A00002/B00002/C00007/D15336/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17943,16/12/14 16:27,16/12/14 16:33,female,A00002/B00003/C00005/D29636/,A00002/B00003/C00005/D29641/,A00002/B00003/C00005/D29643/,A00002/B00003/C00005/D29644/,A00002/B00003/C00005/D29645/,A00002/B00003/C00005/D29648/,A00002/B00003/C00005/D29649/,A00002/B00003/C00005/D29650/,A00002/B00003/C00005/D29652/,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13980,15/11/14 14:34,15/11/14 14:38,male,A00001/B00001/C00001/D02851/,A00001/B00001/C00092/D02853/,A00001/B00001/C00092/D02854/,A00001/B00001/C00019/D02855/,A00001/B00001/C00001/D02857/,A00001/B00001/C00020/D02859/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10539,8/12/2014 8:18,8/12/2014 8:18,female,A00002/B00004/C00018/D01572/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21276,21/12/14 20:35,21/12/14 20:40,female,A00002/B00002/C00007/D21998/,A00002/B00002/C00007/D34948/,A00002/B00002/C00007/D34949/,A00002/B00011/C00180/D34951/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24074,16/12/14 17:07,16/12/14 17:07,female,A00002/B00002/C00007/D00297/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10389,14/11/14 7:39,14/11/14 7:40,female,A00002/B00003/C00005/D00145/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18593,26/11/14 8:56,26/11/14 8:56,female,A00002/B00004/C00066/D07034/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19292,1/12/2014 11:18,1/12/2014 11:18,female,A00002/B00002/C00007/D05182/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18712,9/12/2014 12:54,9/12/2014 12:54,female,A00002/B00003/C00006/D23591/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23463,13/12/14 11:58,13/12/14 11:59,female,A00002/B00017/C00139/D25930/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22799,9/12/2014 12:33,9/12/2014 12:33,male,A00001/B00001/C00182/D05064/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14712,17/11/14 11:36,17/11/14 11:36,female,A00002/B00016/C00127/D05404/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19776,29/11/14 15:47,29/11/14 15:47,male,A00010/B00055/C00135/D15719/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19790,7/12/2014 17:56,7/12/2014 18:00,female,A00002/B00001/C00059/D21141/,A00002/B00006/C00015/D21225/,A00002/B00001/C00049/D21134/,A00002/B00001/C00019/D21189/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19394,27/11/14 21:42,27/11/14 21:43,female,A00003/B00022/C00073/D03047/,A00003/B00022/C00073/D14761/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17907,27/11/14 10:04,27/11/14 10:04,female,A00002/B00003/C00005/D13839/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18740,27/11/14 9:37,27/11/14 9:38,female,A00002/B00001/C00059/D11689/,A00002/B00006/C00015/D13774/,A00002/B00006/C00015/D13144/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13061,18/11/14 18:50,18/11/14 18:50,female,A00002/B00002/C00112/D07395/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19787,7/12/2014 16:50,7/12/2014 16:54,female,A00002/B00001/C00059/D08147/,A00002/B00001/C00020/D21129/,A00002/B00001/C00059/D21141/,A00002/B00001/C00049/D21134/,A00002/B00001/C00075/D10227/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17420,7/12/2014 9:43,7/12/2014 9:44,female,A00002/B00003/C00074/D20729/,A00002/B00003/C00074/D20731/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13098,6/12/2014 16:11,6/12/2014 16:11,male,A00001/B00027/C00082/D09255/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18033,15/12/14 13:11,15/12/14 13:11,male,A00002/B00001/C00049/D09877/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20891,5/12/2014 11:13,5/12/2014 11:14,male,A00001/B00001/C00019/D18276/,A00001/B00001/C00019/D18277/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13610,6/12/2014 10:03,6/12/2014 10:03,female,A00002/B00002/C00009/D19561/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15337,29/11/14 14:44,29/11/14 14:44,female,A00002/B00002/C00002/D15628/,A00002/B00002/C00081/D02621/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10991,9/12/2014 7:56,9/12/2014 7:59,female,A00004/B00014/C00087/D23078/,A00004/B00014/C00087/D23082/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15897,18/11/14 12:46,18/11/14 12:47,female,A00002/B00003/C00006/D00289/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u15347,25/11/14 14:13,25/11/14 14:15,female,A00002/B00003/C00046/D02765/,A00002/B00003/C00046/D11533/,A00002/B00003/C00046/D07127/,A00002/B00003/C00046/D11534/,A00002/B00003/C00046/D02480/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13284,27/11/14 22:27,27/11/14 22:28,male,A00005/B00019/C00140/D14794/,A00005/B00019/C00140/D14795/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24327,22/12/14 22:04,22/12/14 22:04,female,A00002/B00007/C00024/D09835/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20064,1/12/2014 10:18,1/12/2014 10:18,male,A00001/B00027/C00082/D16488/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11562,15/12/14 10:54,15/12/14 12:44,female,A00002/B00003/C00006/D09745/,A00002/B00003/C00014/D27945/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16780,14/12/14 22:47,14/12/14 22:47,female,A00002/B00002/C00009/D21569/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12670,18/11/14 7:37,18/11/14 7:37,female,A00002/B00003/C00014/D06405/,A00002/B00003/C00014/D06406/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19084,19/12/14 13:26,19/12/14 13:26,female,A00005/B00044/C00145/D32979/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11631,29/11/14 11:34,29/11/14 11:34,female,A00011/B00056/C00356/D15482/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21513,7/12/2014 11:52,7/12/2014 11:53,female,A00002/B00016/C00127/D20852/,A00002/B00016/C00091/D18201/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17355,26/11/14 18:19,26/11/14 18:19,female,A00002/B00001/C00049/D12194/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19870,5/12/2014 22:09,5/12/2014 22:10,female,A00002/B00003/C00005/D18980/,A00002/B00003/C00005/D10843/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22251,7/12/2014 22:35,13/12/14 16:17,male,A00002/B00001/C00010/D21649/,A00002/B00004/C00018/D26193/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11301,14/11/14 12:03,14/11/14 12:10,female,A00002/B00002/C00009/D00756/,A00002/B00002/C00009/D00758/,A00002/B00002/C00009/D00761/,A00002/B00002/C00009/D00763/,A00002/B00002/C00009/D00765/,A00002/B00002/C00009/D00766/,A00002/B00002/C00009/D00769/,A00002/B00002/C00009/D00771/,A00002/B00002/C00009/D00774/,A00002/B00002/C00009/D00775/,A00002/B00002/C00009/D00776/,A00002/B00002/C00009/D00777/,A00002/B00002/C00009/D00778/,A00002/B00002/C00009/D00782/,A00002/B00002/C00009/D00787/,A00002/B00002/C00009/D00788/,,,,,,,,,,,,,,,,,,,,
u16431,19/11/14 16:33,19/11/14 16:33,female,A00003/B00028/C00179/D07867/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u22174,7/12/2014 20:31,7/12/2014 20:35,female,A00002/B00006/C00030/D16245/,A00002/B00006/C00030/D21426/,A00002/B00006/C00030/D21428/,A00002/B00006/C00015/D21429/,A00002/B00011/C00114/D21435/,A00002/B00011/C00114/D21437/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21875,15/12/14 11:20,15/12/14 11:20,female,A00002/B00003/C00046/D00983/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17110,22/11/14 9:05,22/11/14 9:11,female,A00002/B00007/C00021/D09282/,A00002/B00007/C00021/D09283/,A00002/B00007/C00021/D09284/,A00002/B00007/C00021/D00263/,A00002/B00007/C00021/D09276/,A00002/B00007/C00021/D08642/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u16872,21/11/14 19:51,21/11/14 19:51,female,A00002/B00002/C00003/D08918/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24754,20/12/14 2:02,20/12/14 2:02,female,A00006/B00057/C00071/D33621/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18235,26/11/14 20:22,26/11/14 20:22,female,A00003/B00012/C00051/D04276/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12580,2/12/2014 11:21,2/12/2014 11:21,female,A00003/B00028/C00036/D17874/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12958,9/12/2014 19:03,9/12/2014 19:04,male,A00001/B00009/C00032/D24066/,A00001/B00009/C00032/D24068/,A00001/B00009/C00032/D24069/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21712,17/12/14 13:35,17/12/14 13:36,female,A00002/B00007/C00016/D19660/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u23459,13/12/14 11:55,13/12/14 11:55,female,A00002/B00003/C00079/D25897/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u19533,19/12/14 10:16,19/12/14 10:16,female,A00003/B00012/C00048/D15047/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11694,17/11/14 10:58,17/11/14 10:59,female,A00002/B00003/C00006/D05269/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u17705,18/12/14 11:22,18/12/14 11:22,female,A00002/B00005/C00056/D10728/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u12725,9/12/2014 8:33,9/12/2014 8:33,female,A00002/B00002/C00003/D23119/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21251,5/12/2014 23:29,5/12/2014 23:33,female,A00002/B00007/C00021/D19227/,A00002/B00007/C00021/D19229/,A00002/B00007/C00021/D17766/,A00002/B00007/C00021/D19231/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18149,25/11/14 11:05,25/11/14 11:05,female,A00002/B00002/C00007/D11347/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u13805,25/11/14 7:19,25/11/14 7:19,female,A00001/B00001/C00012/D11108/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10432,19/11/14 7:45,19/11/14 7:45,female,A00002/B00007/C00025/D01583/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14911,14/12/14 16:52,14/12/14 16:52,female,A00002/B00003/C00006/D27231/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u14239,19/12/14 16:14,19/12/14 16:18,female,A00002/B00003/C00074/D33187/,A00002/B00005/C00013/D33192/,A00002/B00005/C00013/D33197/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u20090,1/12/2014 11:37,1/12/2014 11:37,male,A00002/B00004/C00018/D01389/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u24284,22/12/14 15:58,22/12/14 15:59,female,A00002/B00002/C00081/D35643/,A00002/B00002/C00011/D35644/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u10766,21/11/14 13:33,21/11/14 13:33,female,A00002/B00017/C00152/D08453/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u21900,17/12/14 10:06,17/12/14 10:21,male,A00003/B00012/C00048/D07632/,A00003/B00012/C00048/D29121/,A00003/B00012/C00051/D30288/,A00003/B00012/C00051/D07761/,A00003/B00012/C00028/D30290/,A00003/B00012/C00028/D14223/,A00003/B00012/C00048/D30293/,A00003/B00012/C00048/D28474/,A00003/B00012/C00048/D16884/,A00003/B00012/C00032/D30296/,A00003/B00012/C00048/D27141/,A00003/B00012/C00051/D28716/,A00003/B00012/C00048/D30304/,A00003/B00012/C00051/D28294/,A00003/B00012/C00048/D19587/,,,,,,,,,,,,,,,,,,,,,
u13876,15/11/14 12:58,15/11/14 13:10,female,A00002/B00010/C00095/D02657/,A00002/B00010/C00095/D02658/,A00002/B00010/C00192/D02659/,A00002/B00010/C00012/D02660/,A00002/B00010/C00193/D02662/,A00002/B00010/C00192/D02664/,A00002/B00010/C00034/D01703/,A00002/B00010/C00095/D02665/,A00002/B00010/C00192/D02671/,A00002/B00010/C00095/D02675/,A00002/B00010/C00095/D02676/,A00002/B00010/C00194/D02680/,A00002/B00010/C00095/D02682/,,,,,,,,,,,,,,,,,,,,,,,
u13221,8/12/2014 15:56,8/12/2014 15:58,female,A00002/B00002/C00007/D18256/,A00002/B00002/C00007/D22558/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u18873,26/11/14 16:08,26/11/14 16:10,female,A00003/B00004/C00089/D13020/,A00003/B00004/C00089/D13021/,A00003/B00004/C00089/D13025/,A00003/B00004/C00008/D04050/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u11118,7/12/2014 22:44,7/12/2014 22:45,female,A00002/B00003/C00046/D02412/,A00002/B00003/C00014/D21663/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
